number,rank,time_id,title,label,上榜时间,最后时间,life_span,date,date_date,date_time,charCount,title_cut
707,36,254746,新郎医生婚礼途中救溺水男童,3.0,2020-10-13 19:58:02,2020-10-14 08:36:02,45480,2020-10-13 23:02:02,2020-10-13,23:02:02,13,新郎 医生 婚礼 途中 救 溺水 男童
707,37,254746,林雨申哭戏,4.0,2020-10-13 20:52:02,2020-10-14 11:12:02,51600,2020-10-13 23:02:02,2020-10-13,23:02:02,5,林雨 申哭戏
707,38,254746,哈尔滨下雪了,3.0,2020-10-13 20:16:02,2020-10-14 11:24:01,54479,2020-10-13 23:02:02,2020-10-13,23:02:02,6,哈尔滨 下雪
707,39,254746,资阳下水道现行李箱藏女尸,2.0,2020-10-13 15:00:02,2020-10-14 08:32:02,63120,2020-10-13 23:02:02,2020-10-13,23:02:02,12,资阳 下水道 现 行李箱 藏 女尸
707,40,254746,蔡徐坤转锤子道具好可爱,4.0,2020-10-13 21:14:02,2020-10-14 07:44:02,37800,2020-10-13 23:02:02,2020-10-13,23:02:02,11,蔡 徐坤 转 锤子 道具 好 可爱
707,41,254746,英国一体重340斤士兵被赶出部队,3.0,2020-10-13 16:50:01,2020-10-14 01:24:02,30841,2020-10-13 23:02:02,2020-10-13,23:02:02,16,英国 体重 340 斤 士兵 赶出 部队
707,42,254746,强生新冠疫苗临床试验研究暂停,1.0,2020-10-13 23:00:02,2020-10-14 07:40:02,31200,2020-10-13 23:02:02,2020-10-13,23:02:02,14,强生 新冠 疫苗 临床试验 研究 暂停
707,43,254746,袁帅江君跨年吻,4.0,2020-10-13 21:30:01,2020-10-14 07:54:02,37441,2020-10-13 23:02:02,2020-10-13,23:02:02,7,袁帅 江君 跨 年 吻
707,44,254746,焦点访谈,2.0,2020-10-10 20:18:02,2020-10-14 02:06:02,20880,2020-10-13 23:02:02,2020-10-13,23:02:02,4,焦点访谈
707,45,254746,湖人总冠军壁画,3.0,2020-10-13 22:20:02,2020-10-14 02:06:02,13560,2020-10-13 23:02:02,2020-10-13,23:02:02,7,湖人 总冠军 壁画
707,46,254746,阴阳师,4.0,2020-03-24 20:30:02,2020-12-08 22:20:02,6600,2020-10-13 23:02:02,2020-10-13,23:02:02,3,阴阳师
707,47,254746,山村教师为全班女生戴发夹,3.0,2020-10-13 18:16:02,2020-10-14 00:02:02,20760,2020-10-13 23:02:02,2020-10-13,23:02:02,12,山村 教师 全班 女生 戴 发夹
707,48,254746,林雨申读诗告别我喜欢你,4.0,2020-10-13 20:32:02,2020-10-13 23:14:02,9720,2020-10-13 23:02:02,2020-10-13,23:02:02,11,林雨申 读诗 告别 喜欢
707,49,254746,当听障男孩第一次听见声音,3.0,2020-10-13 20:56:02,2020-10-13 23:06:01,7799,2020-10-13 23:02:02,2020-10-13,23:02:02,12,当听障 男孩 第一次 听见 声音
709,1,255466,杜蕾斯因内涵广告被罚81万,2.0,2020-10-14 19:50:02,2020-10-15 11:28:02,56280,2020-10-14 23:02:01,2020-10-14,23:02:01,13,杜蕾斯 内涵 广告 罚 81 万
709,2,255466,想嫁兵哥哥的援鄂女护士身份造假,3.0,2020-10-14 18:54:02,2020-10-15 08:54:02,50400,2020-10-14 23:02:01,2020-10-14,23:02:01,15,想 嫁 兵哥哥 援 鄂 女护士 身份 造假
709,3,255466,沈腾双标,4.0,2020-10-14 22:28:02,2020-10-15 11:48:02,48000,2020-10-14 23:02:01,2020-10-14,23:02:01,4,沈腾 双标
709,4,255466,范冰冰状态,4.0,2020-10-14 20:34:01,2020-10-15 10:12:02,49081,2020-10-14 23:02:01,2020-10-14,23:02:01,5,范冰冰 状态
709,5,255466,马丽 喜剧耽误我成团出道,4.0,2020-10-14 21:22:02,2020-10-15 11:22:02,50400,2020-10-14 23:02:01,2020-10-14,23:02:01,12,马丽   喜剧 耽误 成团 出 道
709,6,255466,江苏最大结婚颁证厅中西式任选,2.0,2020-10-14 21:52:01,2020-10-15 09:52:02,43201,2020-10-14 23:02:01,2020-10-14,23:02:01,14,江苏 最大 结婚 颁证 厅 中 西式 任选
709,7,255466,陈情令网络剧热度第一,4.0,2020-10-14 19:14:01,2020-10-15 09:02:01,49680,2020-10-14 23:02:01,2020-10-14,23:02:01,10,陈情 令 网络 剧 热度 第一
709,8,255466,莲花山,3.0,2020-10-14 16:54:02,2020-10-15 09:24:01,59399,2020-10-14 23:02:01,2020-10-14,23:02:01,3,莲花山
709,9,255466,李雪琴 吴亦凡改变我人生,4.0,2020-10-14 20:10:02,2020-10-15 10:50:02,52800,2020-10-14 23:02:01,2020-10-14,23:02:01,12,李雪琴   吴亦凡 改变 人生
709,10,255466,我们恋爱吧,3.0,2019-11-01 22:36:02,2020-12-09 13:10:01,52439,2020-10-14 23:02:01,2020-10-14,23:02:01,5,恋爱
709,11,255466,原来好评比差评更气人,3.0,2020-10-14 17:44:02,2020-10-15 10:08:02,59040,2020-10-14 23:02:01,2020-10-14,23:02:01,10,原来 好评 比差评 更 气人
709,12,255466,法国iPhone12有耳机,3.0,2020-10-14 18:40:01,2020-10-15 10:56:02,58561,2020-10-14 23:02:01,2020-10-14,23:02:01,13,法国 iPhone12 耳机
709,13,255466,江苏师大通报22名学生患肺结核,2.0,2020-10-14 19:52:01,2020-10-15 09:00:02,47281,2020-10-14 23:02:01,2020-10-14,23:02:01,15,江苏 师大 通报 22 名 学生 患 肺结核
709,14,255466,金鹰女神宋茜,4.0,2020-10-14 18:36:02,2020-10-15 11:00:02,59040,2020-10-14 23:02:01,2020-10-14,23:02:01,6,金鹰 女神 宋茜
709,15,255466,因嫉妒心删掉同学专升本志愿被抓,3.0,2020-10-14 16:40:02,2020-10-15 07:40:02,54000,2020-10-14 23:02:01,2020-10-14,23:02:01,15,嫉妒心 删掉 同学 专升本 志愿 抓
709,16,255466,徐涛,4.0,2020-09-09 19:38:02,2020-10-15 03:30:02,28320,2020-10-14 23:02:01,2020-10-14,23:02:01,2,徐涛
709,17,255466,深圳的数字人民币红包长啥样,3.0,2020-10-14 22:10:02,2020-10-15 11:06:01,46559,2020-10-14 23:02:01,2020-10-14,23:02:01,13,深圳 数字 人民币 红包 长 样
709,18,255466,台山一珠宝行被抢劫2人死亡,3.0,2020-10-14 21:00:02,2020-10-15 07:58:02,39480,2020-10-14 23:02:01,2020-10-14,23:02:01,13,台山 珠宝行 抢劫 2 人 死亡
709,19,255466,杨紫 长发跟我没缘分,4.0,2020-10-14 18:26:01,2020-10-15 09:06:01,52800,2020-10-14 23:02:01,2020-10-14,23:02:01,10,杨紫   长发 没 缘分
709,20,255466,完美先生和差不多小姐,4.0,2020-10-04 22:10:02,2020-10-20 10:00:02,42600,2020-10-14 23:02:01,2020-10-14,23:02:01,10,完美 先生 差不多 小姐
709,21,255466,华鼎奖,3.0,2019-12-10 18:26:02,2020-10-15 07:30:01,47039,2020-10-14 23:02:01,2020-10-14,23:02:01,3,华鼎奖
709,22,255466,工商银行笔试,3.0,2020-10-14 20:58:02,2020-10-15 07:22:02,37440,2020-10-14 23:02:01,2020-10-14,23:02:01,6,工商银行 笔试
709,23,255466,地质专家回应绵阳老井升温,3.0,2020-10-14 22:26:01,2020-10-15 08:24:01,35880,2020-10-14 23:02:01,2020-10-14,23:02:01,12,地质 专家 回应 绵阳 老井 升温
709,24,255466,任豪,4.0,2020-10-14 22:50:02,2020-10-18 14:40:02,57000,2020-10-14 23:02:01,2020-10-14,23:02:01,2,任豪
709,25,255466,马丽韩国分丽,4.0,2020-10-14 17:56:01,2020-10-15 08:42:01,53160,2020-10-14 23:02:01,2020-10-14,23:02:01,6,马丽 韩国 分丽
709,26,255466,被食堂阿姨遗忘的同学,3.0,2020-10-14 19:54:01,2020-10-15 10:42:02,53281,2020-10-14 23:02:01,2020-10-14,23:02:01,10,食堂 阿姨 遗忘 同学
709,27,255466,黑洞撕裂恒星瞬间,2.0,2020-10-14 20:54:01,2020-10-15 08:18:02,41041,2020-10-14 23:02:01,2020-10-14,23:02:01,8,黑洞 撕裂 恒星 瞬间
709,28,255466,我国首次对碰瓷作出明确界定,3.0,2020-10-14 13:58:02,2020-10-15 08:28:01,66599,2020-10-14 23:02:01,2020-10-14,23:02:01,13,我国 首次 碰瓷 作出 明确 界定
709,29,255466,赵温柔发长文,3.0,2020-10-14 22:36:02,2020-10-15 08:36:02,36000,2020-10-14 23:02:01,2020-10-14,23:02:01,6,赵 温柔 发 长文
709,30,255466,谭松韵经纪人道歉,4.0,2020-10-14 15:46:02,2020-10-15 07:20:02,56040,2020-10-14 23:02:01,2020-10-14,23:02:01,8,谭松韵 经纪人 道歉
709,31,255466,公交顶着女子往前开,3.0,2020-10-14 20:00:02,2020-10-15 09:38:02,49080,2020-10-14 23:02:01,2020-10-14,23:02:01,9,公交 顶 女子 往前 开
709,32,255466,不期而爱,4.0,2020-09-02 22:10:02,2020-11-05 09:22:02,40320,2020-10-14 23:02:01,2020-10-14,23:02:01,4,不期 爱
709,33,255466,深圳经济特区40周年,3.0,2020-10-14 09:14:02,2020-10-15 08:08:02,82440,2020-10-14 23:02:01,2020-10-14,23:02:01,10,深圳经济特区 40 周年
709,34,255466,男子野外被美洲狮追了6分钟,2.0,2020-10-14 20:36:01,2020-10-15 09:16:02,45601,2020-10-14 23:02:01,2020-10-14,23:02:01,13,男子 野外 美洲狮 追 6 分钟
709,35,255466,军恋食堂,3.0,2020-10-14 19:56:02,2020-10-15 10:20:01,51839,2020-10-14 23:02:01,2020-10-14,23:02:01,4,军恋 食堂
709,36,255466,琉璃泰国播出,4.0,2020-10-14 22:36:02,2020-10-15 09:10:02,38040,2020-10-14 23:02:01,2020-10-14,23:02:01,6,琉璃 泰国 播出
709,37,255466,世界微尘里定妆照,3.0,2020-10-14 20:36:01,2020-10-15 07:54:02,40681,2020-10-14 23:02:01,2020-10-14,23:02:01,8,世界 微尘 里 定妆
709,38,255466,蒙古国捐赠的3万只羊进入隔离区,2.0,2020-10-14 22:48:02,2020-10-15 10:04:02,40560,2020-10-14 23:02:01,2020-10-14,23:02:01,15,蒙古国 捐赠 3 万 只 羊 进入 隔离区
709,39,255466,金鹰女神投票结果,4.0,2020-10-14 18:18:01,2020-10-15 07:18:01,46800,2020-10-14 23:02:01,2020-10-14,23:02:01,8,金鹰 女神 投票
709,40,255466,林医生人间理性,4.0,2020-10-14 22:36:02,2020-10-15 09:14:02,38280,2020-10-14 23:02:01,2020-10-14,23:02:01,7,林 医生 人间 理性
709,41,255466,学习强国崩了,3.0,2020-10-14 22:52:02,2020-10-14 23:34:02,2520,2020-10-14 23:02:01,2020-10-14,23:02:01,6,学习 强国 崩
709,42,255466,杨幂黑色套装,4.0,2020-10-14 22:52:02,2020-10-15 11:28:02,45360,2020-10-14 23:02:01,2020-10-14,23:02:01,6,杨幂 黑色 套装
709,43,255466,李佳琦直播,4.0,2019-11-28 21:14:02,2020-12-01 08:48:01,41639,2020-10-14 23:02:01,2020-10-14,23:02:01,5,李佳琦 直播
709,44,255466,大连理工通报一研究生实验室身亡,2.0,2020-10-14 14:28:02,2020-10-15 07:18:01,60599,2020-10-14 23:02:01,2020-10-14,23:02:01,15,大连理工 通报 研究生 实验室 身亡
709,45,255466,明日国考开始报名将招录2.57万人,2.0,2020-10-14 22:52:02,2020-10-15 09:50:02,39480,2020-10-14 23:02:01,2020-10-14,23:02:01,17,明日 国考 报名 招录 2.57 万人
709,46,255466,南医大女生被杀案凶手被判死刑,2.0,2020-10-14 16:40:02,2020-10-15 07:16:02,52560,2020-10-14 23:02:01,2020-10-14,23:02:01,14,南 医大 女生 被杀案 凶手 被判 死刑
709,47,255466,学中文的难度有多大,3.0,2020-10-14 22:10:02,2020-10-15 08:40:02,37800,2020-10-14 23:02:01,2020-10-14,23:02:01,9,学 中文 难度 大
709,48,255466,韩红 我尊重流量明星,4.0,2020-10-14 18:14:01,2020-10-15 07:58:02,49441,2020-10-14 23:02:01,2020-10-14,23:02:01,10,韩红   尊重 流量 明星
709,49,255466,崔雪莉吧悼念雪莉,4.0,2020-10-14 18:14:01,2020-10-14 23:48:02,20041,2020-10-14 23:02:01,2020-10-14,23:02:01,8,崔雪莉 悼念 雪莉
711,1,256186,江苏大学,3.0,2020-10-15 21:26:02,2020-10-16 07:58:02,37920,2020-10-15 23:02:02,2020-10-15,23:02:02,4,江苏 大学
711,2,256186,新华社,3.0,2020-09-10 15:04:02,2020-10-16 00:22:02,33480,2020-10-15 23:02:02,2020-10-15,23:02:02,3,新华社
711,3,256186,宋茜,4.0,2020-10-14 16:28:02,2020-11-27 12:10:02,70920,2020-10-15 23:02:02,2020-10-15,23:02:02,2,宋茜
711,4,256186,金鹰奖声明,4.0,2020-10-15 20:58:02,2020-10-16 13:02:01,57839,2020-10-15 23:02:02,2020-10-15,23:02:02,5,金鹰奖 声明
711,5,256186,张培萌方回应,4.0,2020-10-15 21:22:02,2020-10-16 10:38:01,47759,2020-10-15 23:02:02,2020-10-15,23:02:02,6,张培萌方 回应
711,6,256186,侯佩岑回应与昆凌撞图,4.0,2020-10-15 17:14:02,2020-10-16 08:54:01,56399,2020-10-15 23:02:02,2020-10-15,23:02:02,10,侯佩岑 回应 昆凌撞 图
711,7,256186,刘闻钦下线,4.0,2020-10-15 21:06:01,2020-10-16 10:04:02,46681,2020-10-15 23:02:02,2020-10-15,23:02:02,5,刘闻钦 下线
711,8,256186,女孩测完核酸给医护留下手写信,2.0,2020-10-15 19:22:02,2020-10-16 07:18:02,42960,2020-10-15 23:02:02,2020-10-15,23:02:02,14,女孩 测完 核酸 医护 留下 手 写信
711,9,256186,韩国4名教师是N号房客户,1.0,2020-10-15 19:48:02,2020-10-16 07:30:02,42120,2020-10-15 23:02:02,2020-10-15,23:02:02,12,韩国 4 名 教师 N 号房 客户
711,10,256186,张培萌妻子称被家暴,4.0,2020-10-15 18:42:02,2020-10-16 10:12:01,55799,2020-10-15 23:02:02,2020-10-15,23:02:02,9,张培萌 妻子 称 家暴
711,11,256186,金鹰女神票数,4.0,2020-10-15 22:38:02,2020-10-16 01:42:02,11040,2020-10-15 23:02:02,2020-10-15,23:02:02,6,金鹰 女神 票数
711,12,256186,Deft哭了,4.0,2020-10-15 21:50:02,2020-10-16 08:54:01,39839,2020-10-15 23:02:02,2020-10-15,23:02:02,6,Deft 哭
711,13,256186,大学生寝室生火做饭消防顺网线上门,2.0,2020-10-15 17:44:01,2020-10-16 07:50:02,50761,2020-10-15 23:02:02,2020-10-15,23:02:02,16,大学生 寝室 生火 做饭 消防 网线 上门
711,14,256186,Sue小姿说任豪化名李天琦,4.0,2020-10-15 18:48:02,2020-10-16 08:54:01,50759,2020-10-15 23:02:02,2020-10-15,23:02:02,13,Sue 小姿 说 任豪 化名 李天琦
711,15,256186,中国放弃承办2022年U23亚洲杯,2.0,2020-10-15 19:16:02,2020-10-16 08:44:02,48480,2020-10-15 23:02:02,2020-10-15,23:02:02,17,中国 放弃 承办 2022 年 U23 亚洲杯
711,16,256186,任豪张大大,4.0,2020-10-15 19:42:02,2020-10-16 09:58:02,51360,2020-10-15 23:02:02,2020-10-15,23:02:02,5,任豪张 大大
711,17,256186,大学老师茶叶中夹带毒品网络贩卖,2.0,2020-10-15 20:04:02,2020-10-16 09:38:01,48839,2020-10-15 23:02:02,2020-10-15,23:02:02,15,大学老师 茶叶 中 夹带 毒品 网络 贩卖
711,18,256186,200元数字人民币,3.0,2020-10-15 17:36:02,2020-10-16 07:24:02,49680,2020-10-15 23:02:02,2020-10-15,23:02:02,9,200 元 数字 人民币
711,19,256186,小雪离家出走,3.0,2020-10-15 22:08:02,2020-10-16 10:44:02,45360,2020-10-15 23:02:02,2020-10-15,23:02:02,6,小雪 离家出走
711,20,256186,郭麒麟双手捂耳朵好萌,4.0,2020-10-15 22:16:02,2020-10-16 11:10:01,46439,2020-10-15 23:02:02,2020-10-15,23:02:02,10,郭 麒麟 双手 捂 耳朵 好萌
711,21,256186,2600件老干妈高速上被烧毁,3.0,2020-10-15 22:10:01,2020-10-16 10:10:02,43201,2020-10-15 23:02:02,2020-10-15,23:02:02,14,2600 件 老干妈 高速 上 烧毁
711,22,256186,第一次穿JK裙子,3.0,2020-10-15 17:04:02,2020-10-16 09:14:02,58200,2020-10-15 23:02:02,2020-10-15,23:02:02,8,第一次 穿 JK 裙子
711,23,256186,拜登副手哈里斯助手新冠检测阳性,1.0,2020-10-15 22:40:01,2020-10-16 11:48:02,47281,2020-10-15 23:02:02,2020-10-15,23:02:02,15,拜登 副手 哈里斯 助手 新冠 检测 阳性
711,24,256186,风犬少年的天空,4.0,2020-09-25 23:46:02,2020-10-16 11:10:01,41039,2020-10-15 23:02:02,2020-10-15,23:02:02,7,风犬 少年 天空
711,25,256186,唐嫣双马尾,4.0,2020-10-15 21:50:02,2020-10-16 11:20:02,48600,2020-10-15 23:02:02,2020-10-15,23:02:02,5,唐嫣 双 马尾
711,26,256186,房子一塌再塌,3.0,2020-10-15 21:02:02,2020-10-16 08:14:02,40320,2020-10-15 23:02:02,2020-10-15,23:02:02,6,房子 一塌 再 塌
711,27,256186,阿里巴巴回应淘宝台湾将停止运营,2.0,2020-10-15 17:12:02,2020-10-16 06:10:02,46680,2020-10-15 23:02:02,2020-10-15,23:02:02,15,阿里巴巴 回应 淘宝 台湾 停止 运营
711,28,256186,四川救人牺牲民警警号将永久封存,3.0,2020-10-15 17:40:02,2020-10-16 07:18:02,49080,2020-10-15 23:02:02,2020-10-15,23:02:02,15,四川 救人 牺牲 民警 警号 永久 封存
711,29,256186,STEAM,3.0,2020-10-15 22:38:02,2020-10-16 07:30:02,31920,2020-10-15 23:02:02,2020-10-15,23:02:02,5,STEAM
711,30,256186,Sue小姿,4.0,2020-10-15 17:18:01,2020-10-16 10:36:02,62281,2020-10-15 23:02:02,2020-10-15,23:02:02,5,Sue 小姿
711,31,256186,杨超越用嘴斗图,4.0,2020-10-15 18:56:01,2020-10-16 08:34:02,49081,2020-10-15 23:02:02,2020-10-15,23:02:02,7,杨 超越 嘴斗图
711,32,256186,同名同姓夫妻领证结婚,3.0,2020-10-15 14:12:02,2020-10-15 23:46:02,34440,2020-10-15 23:02:02,2020-10-15,23:02:02,10,同名同姓 夫妻 领证 结婚
711,33,256186,泰国爆发抗议示威活动,3.0,2020-10-15 16:12:02,2020-10-16 23:12:02,25200,2020-10-15 23:02:02,2020-10-15,23:02:02,10,泰国 爆发 抗议 示威 活动
711,34,256186,58分钟生死通话,2.0,2020-10-15 17:40:02,2020-10-16 08:36:01,53759,2020-10-15 23:02:02,2020-10-15,23:02:02,8,58 分钟 生死 通话
711,35,256186,国内首批外卖运营师获认证,2.0,2020-10-15 22:26:02,2020-10-16 07:22:02,32160,2020-10-15 23:02:02,2020-10-15,23:02:02,12,国内 首批 外卖 运营 师获 认证
711,36,256186,长安诺,4.0,2020-09-10 20:36:02,2020-10-22 22:12:02,5760,2020-10-15 23:02:02,2020-10-15,23:02:02,3,长安 诺
711,37,256186,马田大力娇和好,4.0,2020-10-15 22:06:01,2020-10-16 08:54:01,38880,2020-10-15 23:02:02,2020-10-15,23:02:02,7,马田 大力 娇 好
711,38,256186,武汉动物园火烈鸟排队打疫苗,2.0,2020-10-15 19:56:02,2020-10-15 23:26:02,12600,2020-10-15 23:02:02,2020-10-15,23:02:02,13,武汉 动物园 火烈鸟 排队 疫苗
711,39,256186,乔任梁妈妈做蛋糕为儿子庆冥诞,4.0,2020-10-15 15:52:02,2020-10-16 08:28:02,59760,2020-10-15 23:02:02,2020-10-15,23:02:02,14,乔任 梁妈妈 做 蛋糕 儿子 庆 冥诞
711,40,256186,张艺兴大背头造型,4.0,2020-10-15 18:14:01,2020-10-16 07:24:02,47401,2020-10-15 23:02:02,2020-10-15,23:02:02,8,张艺 兴大 背头 造型
711,41,256186,心目中的网剧TOP,3.0,2020-10-15 16:18:01,2020-10-16 04:18:02,43201,2020-10-15 23:02:02,2020-10-15,23:02:02,9,心目 中 网剧 TOP
711,42,256186,北京一男子站太庙御道上拍照被行拘,2.0,2020-10-15 19:20:02,2020-10-15 23:32:02,15120,2020-10-15 23:02:02,2020-10-15,23:02:02,16,北京 男子 站 太庙 御道 上 拍照 被行 拘
711,43,256186,于鑫慧,3.0,2020-10-15 22:56:01,2020-10-16 10:48:02,42721,2020-10-15 23:02:02,2020-10-15,23:02:02,3,于鑫慧
711,44,256186,唐一菲,3.0,2020-01-01 18:04:02,2020-10-16 04:52:02,38880,2020-10-15 23:02:02,2020-10-15,23:02:02,3,唐一菲
711,45,256186,在对象家发生的尴尬事,3.0,2020-10-15 17:42:02,2020-10-16 06:58:01,47759,2020-10-15 23:02:02,2020-10-15,23:02:02,10,对象 家 发生 尴尬事
711,46,256186,马田离家出走,4.0,2020-10-15 20:54:02,2020-10-16 05:46:02,31920,2020-10-15 23:02:02,2020-10-15,23:02:02,6,马田 离家出走
711,47,256186,婚礼中途离场救人的新郎收到感谢信,2.0,2020-10-15 15:10:02,2020-10-16 00:00:02,31800,2020-10-15 23:02:02,2020-10-15,23:02:02,16,婚礼 中途 离场 救人 新郎 收到 感谢信
711,48,256186,吉尔吉斯斯坦总统辞职,2.0,2020-10-15 16:30:02,2020-10-16 07:10:02,52800,2020-10-15 23:02:02,2020-10-15,23:02:02,10,吉尔吉斯斯坦 总统 辞职
713,1,256906,金鹰女神宋茜出场方式,4.0,2020-10-16 21:40:02,2020-10-17 11:12:01,48719,2020-10-16 23:02:02,2020-10-16,23:02:02,10,金鹰 女神 宋茜 出场 方式
713,2,256906,人口普查不收取任何费用,3.0,2020-10-16 19:40:02,2020-10-17 08:46:02,47160,2020-10-16 23:02:02,2020-10-16,23:02:02,11,人口普查 不 收取 费用
713,3,256906,赵今麦越来越好看,4.0,2020-10-16 21:34:02,2020-10-17 10:54:02,48000,2020-10-16 23:02:02,2020-10-16,23:02:02,8,赵今 麦 越来越 好看
713,4,256906,历届金鹰女神,3.0,2020-10-16 22:14:02,2020-10-17 14:12:01,57479,2020-10-16 23:02:02,2020-10-16,23:02:02,6,历届 金鹰 女神
713,5,256906,罗晋主持金鹰有点可爱,4.0,2020-10-16 21:16:01,2020-10-17 08:20:02,39841,2020-10-16 23:02:02,2020-10-16,23:02:02,10,罗晋 主持 金鹰 有点 可爱
713,6,256906,苹果官网,3.0,2020-10-16 20:24:01,2020-10-17 12:30:02,57961,2020-10-16 23:02:02,2020-10-16,23:02:02,4,苹果 官网
713,7,256906,男子为吓唬同学将核酸结果改成阳性,2.0,2020-10-16 17:16:01,2020-10-17 08:58:02,56521,2020-10-16 23:02:02,2020-10-16,23:02:02,16,男子 吓唬 同学 核酸 改成 阳性
713,8,256906,英女王时隔7个月后首次参加公开活动,2.0,2020-10-16 15:48:02,2020-10-17 09:30:01,63719,2020-10-16 23:02:02,2020-10-16,23:02:02,17,英女王 时隔 7 月 后 首次 参加 公开 活动
713,9,256906,金鹰晚会打光,4.0,2020-10-16 21:02:02,2020-10-17 11:38:02,52560,2020-10-16 23:02:02,2020-10-16,23:02:02,6,金鹰 晚会 打光
713,10,256906,心疼Zoom,4.0,2020-10-16 22:32:02,2020-10-17 10:26:02,42840,2020-10-16 23:02:02,2020-10-16,23:02:02,6,心疼 Zoom
713,11,256906,研究生九点不起床扣5分行为分,3.0,2020-10-16 17:58:02,2020-10-17 08:26:02,52080,2020-10-16 23:02:02,2020-10-16,23:02:02,14,研究生 九点 不 起床 扣 5 分 行为 分
713,12,256906,成都大学回应毛洪涛去世,2.0,2020-10-16 19:04:02,2020-10-17 00:02:02,17880,2020-10-16 23:02:02,2020-10-16,23:02:02,11,成都 大学 回应 毛 洪涛 去世
713,13,256906,青岛全员核酸检测无新增阳性,2.0,2020-10-16 22:42:02,2020-10-17 09:00:02,37080,2020-10-16 23:02:02,2020-10-16,23:02:02,13,青岛 全员 核酸 检测 无 新增 阳性
713,14,256906,退团,4.0,2020-10-16 20:52:02,2020-10-17 10:00:02,47280,2020-10-16 23:02:02,2020-10-16,23:02:02,2,退团
713,15,256906,SN淘汰JDG,4.0,2020-10-16 21:50:02,2020-10-17 07:18:01,34079,2020-10-16 23:02:02,2020-10-16,23:02:02,7,SN 淘汰 JDG
713,16,256906,和对象接吻后擦嘴,3.0,2020-10-16 18:04:02,2020-10-17 10:02:01,57479,2020-10-16 23:02:02,2020-10-16,23:02:02,8,对象 接吻 后 擦 嘴
713,17,256906,广州大学,3.0,2020-10-16 20:50:02,2020-10-17 09:22:01,45119,2020-10-16 23:02:02,2020-10-16,23:02:02,4,广州大学
713,18,256906,成都大学党委书记毛洪涛的遗体已被找到,2.0,2020-10-16 12:50:02,2020-10-17 00:08:01,40679,2020-10-16 23:02:02,2020-10-16,23:02:02,18,成都 大学 党委书记 毛 洪涛 遗体 已 找到
713,19,256906,迪丽热巴的金鹰造型,4.0,2020-10-16 22:34:02,2020-10-17 11:42:01,47279,2020-10-16 23:02:02,2020-10-16,23:02:02,9,迪丽 热巴 金鹰 造型
713,20,256906,iPhone12Pro,3.0,2020-10-16 20:34:02,2020-10-17 12:58:02,59040,2020-10-16 23:02:02,2020-10-16,23:02:02,11,iPhone12Pro
713,21,256906,金鹰节开幕式晚会,4.0,2020-10-16 19:50:01,2020-10-17 08:58:02,47281,2020-10-16 23:02:02,2020-10-16,23:02:02,8,金鹰节 开幕式 晚会
713,22,256906,huanfeng的烬,4.0,2020-10-16 20:00:02,2020-10-17 07:14:02,40440,2020-10-16 23:02:02,2020-10-16,23:02:02,10,huanfeng 烬
713,23,256906,4人26天捕鸟8万余只,3.0,2020-10-16 15:06:02,2020-10-17 07:22:02,58560,2020-10-16 23:02:02,2020-10-16,23:02:02,11,4 人 26 天捕 鸟 8 万余只
713,24,256906,谭松韵宋威龙张新成神仙售后,4.0,2020-10-16 21:16:01,2020-10-17 08:50:02,41641,2020-10-16 23:02:02,2020-10-16,23:02:02,13,谭松韵 宋 威龙 张新成 神仙 售后
713,25,256906,GALI现场diss新说唱,4.0,2020-10-16 22:06:02,2020-10-17 07:42:01,34559,2020-10-16 23:02:02,2020-10-16,23:02:02,13,GALI 现场 diss 新 说唱
713,26,256906,新包装iPhone11也不送耳机充电器,3.0,2020-10-16 18:22:01,2020-10-17 10:50:02,59281,2020-10-16 23:02:02,2020-10-16,23:02:02,19,新 包装 iPhone11 不 送 耳机 充电器
713,27,256906,白发大爷怒斥男子地铁不让座,2.0,2020-10-16 21:18:02,2020-10-17 09:16:02,43080,2020-10-16 23:02:02,2020-10-16,23:02:02,13,白发 大爷 怒斥 男子 地铁 不让 座
713,28,256906,赵立坚批蓬佩奥睁着眼睛说瞎话,1.0,2020-10-16 17:44:02,2020-10-17 11:30:02,63960,2020-10-16 23:02:02,2020-10-16,23:02:02,14,赵立 坚批 蓬佩奥 睁 眼睛 说瞎话
713,29,256906,宋威龙皮肤状态,4.0,2020-10-16 20:48:01,2020-10-17 08:44:01,42960,2020-10-16 23:02:02,2020-10-16,23:02:02,7,宋 威龙 皮肤 状态
713,30,256906,哇唧唧哇发文,4.0,2020-10-16 18:42:02,2020-10-17 07:42:01,46799,2020-10-16 23:02:02,2020-10-16,23:02:02,6,唧唧 发文
713,31,256906,东北人屯菜有多夸张,3.0,2020-10-16 19:00:02,2020-10-17 06:46:02,42360,2020-10-16 23:02:02,2020-10-16,23:02:02,9,东北 人屯菜 夸张
713,32,256906,包头3.8级地震,2.0,2020-10-16 22:04:02,2020-10-17 07:14:02,33000,2020-10-16 23:02:02,2020-10-16,23:02:02,8,包头 3.8 级 地震
713,33,256906,泰国爆发抗议示威活动,3.0,2020-10-15 16:12:02,2020-10-16 23:12:02,25200,2020-10-16 23:02:02,2020-10-16,23:02:02,10,泰国 爆发 抗议 示威 活动
